test_id,server_id,download_connections,download_bytes,download_bytes_percent,name,country,country_code,latitude,longitude,sponsor_name
4508070346,34239,5,23639000,8.35,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
4508070952,17336,7,49655740,24.38,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508070952,28422,6,41931170,20.59,"Abu Dhabi","United Arab Emirates","AE",24.4539,54.3773,"ETISALAT-UAE"
4508070952,34239,7,46337661,22.75,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
4508070952,34240,7,65732071,32.28,"Fujairah","United Arab Emirates","AE",25.1288,56.3265,"ETISALAT-UAE"
4508071665,17336,5,46713800,13.36,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508071665,33712,5,199656904,57.12,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508071665,34238,5,65276968,18.68,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508071665,34239,4,37892400,10.84,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
4508072591,17336,5,35056872,12.78,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508072591,33712,6,156597104,57.09,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508072591,34238,5,43574736,15.89,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508072591,34239,5,39067000,14.24,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
4508072821,4845,7,135007650,58.66,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"du"
4508072821,11722,7,39574495,17.20,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"Orixcom"
4508072821,22129,7,34469088,14.98,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"i3D.net"
4508072821,34240,7,21096553,9.17,"Fujairah","United Arab Emirates","AE",25.1288,56.3265,"ETISALAT-UAE"
4508074008,17336,6,52771691,19.12,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508074008,33712,6,123224368,44.64,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508074008,34238,6,65912568,23.88,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508074008,34239,6,34114368,12.36,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
4508074082,17336,8,127142520,32.39,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508074082,28422,7,63299583,16.13,"Abu Dhabi","United Arab Emirates","AE",24.4539,54.3773,"ETISALAT-UAE"
4508074082,33712,8,129115582,32.90,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508074082,34238,7,72943716,18.58,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508075128,17336,4,32944784,43.13,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508075128,33712,4,19195740,25.13,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508075128,34238,4,16243200,21.27,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508075128,34240,4,7998930,10.47,"Fujairah","United Arab Emirates","AE",25.1288,56.3265,"ETISALAT-UAE"
4508075199,17336,5,55901772,19.58,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508075199,33712,5,141002504,49.38,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508075199,34238,5,49308000,17.27,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508075199,34239,5,39304873,13.77,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
4508076882,17336,8,103000159,25.71,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508076882,22129,8,41507686,10.36,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"i3D.net"
4508076882,28422,9,109915720,27.43,"Abu Dhabi","United Arab Emirates","AE",24.4539,54.3773,"ETISALAT-UAE"
4508076882,33712,9,146246076,36.50,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508077338,17336,5,25771074,10.93,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508077338,33712,6,97190904,41.23,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508077338,34238,6,64057963,27.18,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508077338,34239,5,48682200,20.65,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
